,train_size,train_set_type,loss,accuracy
29,20,random,1.8549600757598876,0.3444
0,10,diverse,2.3034810958862306,0.0959
1,10,diverse,2.302343619155884,0.1006
2,10,diverse,2.262455748748779,0.1488
3,10,diverse,2.302165769958496,0.127
4,10,diverse,2.2111998970031737,0.1677
5,10,diverse,2.2640167236328126,0.1693
6,10,diverse,2.296368123626709,0.1031
7,10,diverse,2.0422143436431885,0.2689
8,10,diverse,2.304434760284424,0.1015
9,10,diverse,2.296087187576294,0.1114
10,10,similar,1.9877831161499024,0.27
11,10,similar,2.5647064136505127,0.2091
12,10,similar,2.323544653701782,0.2492
13,10,similar,2.9364707721710204,0.2788
14,10,similar,2.6539965667724608,0.2254
15,10,similar,2.0841002391815184,0.286
16,10,similar,2.8280144630432127,0.2631
17,10,similar,2.1104442794799803,0.2808
18,10,similar,2.1096359367370607,0.2487
19,10,similar,2.1184365371704104,0.2239
20,10,random,2.008543349647522,0.2802
21,10,random,2.023210818862915,0.342
22,10,random,2.008746483230591,0.2641
23,10,random,2.0906429347991944,0.2854
24,10,random,2.0112155212402345,0.2521
25,10,random,2.1047325817108153,0.2512
26,10,random,1.9442185539245604,0.2931
27,10,random,1.9916903245925903,0.2869
28,10,random,1.9445809062957764,0.3079
29,10,random,2.0013664905548096,0.2865
